Measure,Count,sum,Mean,Min,Max,Range,Variance,Std. Dev
RuleBased,50.0,1572.0,31.439999999999998,26.0,41.0,15.0,11.84326530612245,3.4414045542659544
Random,50.0,1508.0,30.16,24.0,42.0,18.0,9.484081632653059,3.0796236186672323
