Measure,Count,sum,Mean,Min,Max,Range,Variance,Std. Dev
games.azul.actions.TakeTilesAction@14a0844,50.0,8.0,0.15999999999999998,0.0,1.0,1.0,0.13714285714285712,0.3703280399090206
games.azul.actions.TakeTilesAction@327c026a,50.0,8.0,0.15999999999999998,0.0,1.0,1.0,0.13714285714285715,0.3703280399090206
games.azul.actions.TakeTilesAction@77fecb90,50.0,8.0,0.15999999999999998,0.0,2.0,2.0,0.21877551020408156,0.46773444410699705
games.azul.actions.TakeTilesAction@21af0449,50.0,7.0,0.14000000000000007,0.0,1.0,1.0,0.12285714285714285,0.3505098327538656
games.azul.actions.TakeTilesAction@14a00a3,50.0,7.0,0.14000000000000007,0.0,1.0,1.0,0.12285714285714289,0.35050983275386566
games.azul.actions.TakeTilesAction@327c0289,50.0,7.0,0.14000000000000004,0.0,1.0,1.0,0.12285714285714285,0.3505098327538656
games.azul.actions.TakeTilesAction@77fed312,50.0,7.0,0.14000000000000004,0.0,1.0,1.0,0.12285714285714283,0.3505098327538656
games.azul.actions.TakeTilesAction@21aefd24,50.0,7.0,0.14000000000000004,0.0,2.0,2.0,0.16367346938775512,0.40456577881446565
games.azul.actions.TakeTilesAction@290e0c2,50.0,7.0,0.14000000000000004,0.0,1.0,1.0,0.12285714285714285,0.3505098327538656
games.azul.actions.TakeTilesAction@21af042a,50.0,7.0,0.14000000000000004,0.0,1.0,1.0,0.12285714285714287,0.35050983275386566
games.azul.actions.TakeTilesAction@327c7327,50.0,7.0,0.14000000000000004,0.0,1.0,1.0,0.12285714285714287,0.35050983275386566
games.azul.actions.TakeTilesAction@290e0a3,50.0,7.0,0.14000000000000004,0.0,1.0,1.0,0.12285714285714289,0.35050983275386566
games.azul.actions.TakeTilesAction@291555f,50.0,7.0,0.14,0.0,2.0,2.0,0.16367346938775512,0.40456577881446565
games.azul.actions.TakeTilesAction@327c8269,50.0,7.0,0.14,0.0,2.0,2.0,0.20448979591836733,0.45220547975269754
games.azul.actions.TakeTilesAction@21aefce6,50.0,7.0,0.14,0.0,2.0,2.0,0.2044897959183674,0.4522054797526976
games.azul.actions.TakeTilesAction@77fecb52,50.0,7.0,0.14,0.0,1.0,1.0,0.12285714285714285,0.3505098327538656
games.azul.actions.TakeTilesAction@2914a3b,50.0,7.0,0.14,0.0,3.0,3.0,0.24530612244897948,0.49528388066742035
games.azul.actions.TakeTilesAction@77fe6236,50.0,7.0,0.14,0.0,1.0,1.0,0.12285714285714285,0.3505098327538656
games.azul.actions.TakeTilesAction@14a0483,50.0,7.0,0.14,0.0,2.0,2.0,0.1636734693877551,0.4045657788144656
games.azul.actions.TakeTilesAction@327c02a8,50.0,7.0,0.14,0.0,1.0,1.0,0.12285714285714285,0.3505098327538656
games.azul.actions.TakeTilesAction@327c7b06,50.0,7.0,0.14,0.0,2.0,2.0,0.16367346938775512,0.40456577881446565
games.azul.actions.TakeTilesAction@21ae8c29,50.0,7.0,0.13999999999999999,0.0,1.0,1.0,0.12285714285714283,0.3505098327538656
games.azul.actions.TakeTilesAction@2914a1c,50.0,7.0,0.13999999999999999,0.0,1.0,1.0,0.12285714285714283,0.3505098327538656
games.azul.actions.TakeTilesAction@14980e2,50.0,7.0,0.13999999999999999,0.0,1.0,1.0,0.12285714285714283,0.3505098327538656
games.azul.actions.TakeTilesAction@327c7745,50.0,7.0,0.13999999999999999,0.0,1.0,1.0,0.12285714285714283,0.3505098327538656
games.azul.actions.TakeTilesAction@2915160,50.0,7.0,0.13999999999999996,0.0,1.0,1.0,0.12285714285714285,0.3505098327538656
games.azul.actions.TakeTilesAction@327c76e8,50.0,6.0,0.12000000000000005,0.0,1.0,1.0,0.10775510204081633,0.32826072265931594
games.azul.actions.TakeTilesAction@327c7365,50.0,6.0,0.12000000000000005,0.0,1.0,1.0,0.10775510204081637,0.328260722659316
games.azul.actions.TakeTilesAction@21aef8e7,50.0,6.0,0.12000000000000005,0.0,1.0,1.0,0.10775510204081633,0.32826072265931594
games.azul.actions.TakeTilesAction@21ae8488,50.0,6.0,0.12000000000000002,0.0,1.0,1.0,0.10775510204081636,0.328260722659316
games.azul.actions.TakeTilesAction@327c7ae7,50.0,6.0,0.12000000000000002,0.0,1.0,1.0,0.10775510204081631,0.3282607226593159
games.azul.actions.TakeTilesAction@14a0426,50.0,6.0,0.12000000000000002,0.0,1.0,1.0,0.10775510204081636,0.328260722659316
games.azul.actions.TakeTilesAction@327c7726,50.0,6.0,0.12000000000000002,0.0,1.0,1.0,0.10775510204081636,0.328260722659316
games.azul.actions.TakeTilesAction@327c7308,50.0,6.0,0.12000000000000002,0.0,1.0,1.0,0.10775510204081637,0.328260722659316
