Measure,Count,sum,Mean,Min,Max,Range,Variance,Std. Dev
Player 1 takes BLUE tiles from centre pool to pattern line 4,50.0,17.0,0.33999999999999997,0.0,2.0,2.0,0.43306122448979606,0.6580738746446299
Player 0 takes YELLOW tiles from centre pool to pattern line 0,50.0,16.0,0.32000000000000006,0.0,1.0,1.0,0.2220408163265307,0.4712120714991613
Player 1 takes YELLOW tiles from centre pool to pattern line 1,50.0,16.0,0.32,0.0,1.0,1.0,0.22204081632653058,0.47121207149916117
Player 0 takes WHITE tiles from centre pool to pattern line 0,50.0,16.0,0.32,0.0,1.0,1.0,0.22204081632653055,0.47121207149916117
Player 1 takes WHITE tiles from centre pool to pattern line 2,50.0,16.0,0.32,0.0,2.0,2.0,0.26285714285714284,0.5126959555693246
Player 0 takes BLACK tiles from centre pool to pattern line 0,50.0,16.0,0.32,0.0,1.0,1.0,0.22204081632653055,0.47121207149916117
Player 1 takes YELLOW tiles from centre pool to pattern line 2,50.0,16.0,0.31999999999999995,0.0,2.0,2.0,0.2628571428571429,0.5126959555693247
Player 1 takes WHITE tiles from centre pool to pattern line 0,50.0,15.0,0.30000000000000004,0.0,1.0,1.0,0.21428571428571422,0.46291004988627565
Player 1 takes YELLOW tiles from centre pool to pattern line 0,50.0,15.0,0.3,0.0,1.0,1.0,0.21428571428571427,0.4629100498862757
Player 1 takes WHITE tiles from centre pool to pattern line 3,50.0,15.0,0.3,0.0,3.0,3.0,0.4183673469387756,0.6468132241526727
Player 1 takes BLACK tiles from centre pool to pattern line 0,50.0,15.0,0.3,0.0,1.0,1.0,0.21428571428571427,0.4629100498862757
Player 0 takes BLUE tiles from centre pool to pattern line 0,50.0,14.0,0.28,0.0,1.0,1.0,0.2057142857142857,0.4535573676110727
Player 0 takes WHITE tiles from centre pool to pattern line 1,50.0,14.0,0.27999999999999986,0.0,1.0,1.0,0.2057142857142857,0.4535573676110727
Player 0 takes WHITE tiles from factory 1 to pattern line 0,50.0,13.0,0.2600000000000001,0.0,1.0,1.0,0.1963265306122449,0.44308749769345207
Player 1 takes BLACK tiles from centre pool to pattern line 1,50.0,13.0,0.2600000000000001,0.0,2.0,2.0,0.2779591836734695,0.527218345349884
Player 0 takes BLACK tiles from centre pool to pattern line 1,50.0,13.0,0.26000000000000006,0.0,1.0,1.0,0.1963265306122449,0.44308749769345207
Player 0 takes YELLOW tiles from factory 4 to pattern line 1,50.0,13.0,0.25999999999999995,0.0,1.0,1.0,0.19632653061224484,0.443087497693452
Player 0 takes RED tiles from factory 0 to pattern line 1,50.0,13.0,0.25999999999999995,0.0,1.0,1.0,0.19632653061224484,0.443087497693452
Player 0 takes YELLOW tiles from factory 2 to pattern line 0,50.0,13.0,0.25999999999999995,0.0,1.0,1.0,0.19632653061224495,0.4430874976934521
Player 1 takes RED tiles from centre pool to pattern line 0,50.0,13.0,0.2599999999999999,0.0,1.0,1.0,0.19632653061224484,0.443087497693452
Player 1 takes YELLOW tiles from factory 1 to pattern line 4,50.0,13.0,0.25999999999999984,0.0,3.0,3.0,0.31877551020408174,0.5646020812962717
Player 0 takes RED tiles from centre pool to pattern line 0,50.0,12.0,0.24000000000000005,0.0,1.0,1.0,0.18612244897959185,0.4314191105869
Player 1 takes YELLOW tiles from factory 3 to pattern line 4,50.0,12.0,0.24000000000000005,0.0,2.0,2.0,0.2677551020408164,0.5174505793221381
Player 1 takes WHITE tiles from centre pool to pattern line 1,50.0,12.0,0.24000000000000005,0.0,2.0,2.0,0.22693877551020414,0.4763809143009448
Player 0 takes RED tiles from centre pool to pattern line 1,50.0,12.0,0.24000000000000002,0.0,2.0,2.0,0.22693877551020417,0.47638091430094487
Player 0 takes BLUE tiles from factory 2 to pattern line 1,50.0,12.0,0.24000000000000002,0.0,1.0,1.0,0.18612244897959185,0.4314191105869
Player 0 takes BLUE tiles from centre pool to pattern line 1,50.0,12.0,0.23999999999999996,0.0,1.0,1.0,0.18612244897959185,0.4314191105869
Player 0 takes WHITE tiles from factory 0 to pattern line 1,50.0,11.0,0.22000000000000006,0.0,1.0,1.0,0.17510204081632658,0.41845195759648035
Player 0 takes YELLOW tiles from factory 3 to pattern line 1,50.0,11.0,0.22000000000000003,0.0,1.0,1.0,0.17510204081632652,0.4184519575964803
Player 1 takes BLUE tiles from centre pool to pattern line 0,50.0,11.0,0.22,0.0,1.0,1.0,0.1751020408163265,0.41845195759648024
Player 1 takes BLUE tiles from factory 0 to pattern line 0,50.0,11.0,0.22,0.0,1.0,1.0,0.17510204081632658,0.41845195759648035
Player 0 takes YELLOW tiles from factory 4 to pattern line 0,50.0,10.0,0.20000000000000004,0.0,1.0,1.0,0.16326530612244897,0.40406101782088427
Player 0 takes BLACK tiles from factory 3 to pattern line 0,50.0,10.0,0.20000000000000004,0.0,1.0,1.0,0.16326530612244902,0.4040610178208843
Player 0 takes BLUE tiles from factory 0 to pattern line 1,50.0,10.0,0.20000000000000004,0.0,1.0,1.0,0.16326530612244897,0.40406101782088427
Player 0 takes RED tiles from factory 3 to pattern line 0,50.0,10.0,0.2,0.0,1.0,1.0,0.16326530612244902,0.4040610178208843
Player 0 takes BLUE tiles from factory 0 to pattern line 2,50.0,9.0,0.18000000000000008,0.0,1.0,1.0,0.15061224489795916,0.38808793449160356
Player 0 takes RED tiles from factory 1 to pattern line 1,50.0,9.0,0.18000000000000005,0.0,2.0,2.0,0.19142857142857145,0.43752550946038726
