Measure,Count,sum,Mean,Min,Max,Range,Variance,Std. Dev
games.azul.actions.TakeTilesAction@6613145a,50.0,14.0,0.28,0.0,2.0,2.0,0.28734693877551026,0.536047515408392
games.azul.actions.TakeTilesAction@592e20fb,50.0,14.0,0.28,0.0,2.0,2.0,0.2465306122448979,0.4965184913423647
games.azul.actions.TakeTilesAction@592dac5e,50.0,14.0,0.27999999999999997,0.0,1.0,1.0,0.2057142857142857,0.4535573676110727
games.azul.actions.TakeTilesAction@327c6fc3,50.0,14.0,0.27999999999999986,0.0,2.0,2.0,0.450612244897959,0.6712765785411845
games.azul.actions.TakeTilesAction@66131498,50.0,13.0,0.26,0.0,2.0,2.0,0.4004081632653061,0.63277813115286
games.azul.actions.TakeTilesAction@327bfb07,50.0,13.0,0.25999999999999995,0.0,1.0,1.0,0.19632653061224484,0.443087497693452
games.azul.actions.TakeTilesAction@257016cf,50.0,12.0,0.24000000000000005,0.0,1.0,1.0,0.1861224489795919,0.4314191105869001
games.azul.actions.TakeTilesAction@257016b0,50.0,12.0,0.24000000000000002,0.0,1.0,1.0,0.18612244897959185,0.4314191105869
games.azul.actions.TakeTilesAction@592e20bd,50.0,12.0,0.23999999999999996,0.0,1.0,1.0,0.18612244897959182,0.43141911058689997
games.azul.actions.TakeTilesAction@2fcf6708,50.0,12.0,0.23999999999999988,0.0,1.0,1.0,0.1861224489795919,0.4314191105869001
games.azul.actions.TakeTilesAction@592dbf42,50.0,11.0,0.22000000000000003,0.0,1.0,1.0,0.17510204081632658,0.41845195759648035
games.azul.actions.TakeTilesAction@257021f3,50.0,11.0,0.22000000000000003,0.0,1.0,1.0,0.1751020408163265,0.41845195759648024
games.azul.actions.TakeTilesAction@66129fdc,50.0,11.0,0.22,0.0,1.0,1.0,0.1751020408163265,0.41845195759648024
games.azul.actions.TakeTilesAction@256fb174,50.0,11.0,0.22,0.0,1.0,1.0,0.17510204081632652,0.4184519575964803
games.azul.actions.TakeTilesAction@592e20dc,50.0,11.0,0.22,0.0,1.0,1.0,0.17510204081632658,0.41845195759648035
games.azul.actions.TakeTilesAction@2570170d,50.0,11.0,0.21999999999999997,0.0,1.0,1.0,0.17510204081632652,0.4184519575964803
games.azul.actions.TakeTilesAction@256fa612,50.0,11.0,0.21999999999999997,0.0,1.0,1.0,0.17510204081632652,0.4184519575964803
games.azul.actions.TakeTilesAction@256fb516,50.0,10.0,0.20000000000000007,0.0,1.0,1.0,0.16326530612244897,0.40406101782088427
games.azul.actions.TakeTilesAction@2fcf6e8a,50.0,10.0,0.20000000000000004,0.0,2.0,2.0,0.2040816326530612,0.4517539514526256
games.azul.actions.TakeTilesAction@592db41e,50.0,10.0,0.20000000000000004,0.0,1.0,1.0,0.16326530612244897,0.40406101782088427
games.azul.actions.TakeTilesAction@592e2820,50.0,10.0,0.20000000000000004,0.0,1.0,1.0,0.16326530612244897,0.40406101782088427
games.azul.actions.TakeTilesAction@592db7c0,50.0,10.0,0.20000000000000004,0.0,1.0,1.0,0.1632653061224489,0.4040610178208842
games.azul.actions.TakeTilesAction@256fa251,50.0,10.0,0.2,0.0,1.0,1.0,0.16326530612244902,0.4040610178208843
games.azul.actions.TakeTilesAction@2fcf6ac9,50.0,10.0,0.2,0.0,1.0,1.0,0.16326530612244902,0.4040610178208843
games.azul.actions.TakeTilesAction@592e2be1,50.0,10.0,0.2,0.0,2.0,2.0,0.2448979591836734,0.49487165930539345
games.azul.actions.TakeTilesAction@327c0dcc,50.0,9.0,0.18000000000000005,0.0,1.0,1.0,0.1506122448979592,0.3880879344916036
games.azul.actions.TakeTilesAction@327c81ed,50.0,9.0,0.18000000000000005,0.0,1.0,1.0,0.15061224489795919,0.38808793449160356
games.azul.actions.TakeTilesAction@256fadd2,50.0,9.0,0.18000000000000005,0.0,1.0,1.0,0.1506122448979592,0.3880879344916036
games.azul.actions.TakeTilesAction@2fcf66e9,50.0,9.0,0.18000000000000002,0.0,1.0,1.0,0.15061224489795916,0.38808793449160356
games.azul.actions.TakeTilesAction@257025d3,50.0,9.0,0.18000000000000002,0.0,1.0,1.0,0.15061224489795919,0.38808793449160356
games.azul.actions.TakeTilesAction@25701e70,50.0,9.0,0.18,0.0,2.0,2.0,0.19142857142857145,0.43752550946038726
games.azul.actions.TakeTilesAction@256fb535,50.0,9.0,0.17999999999999997,0.0,1.0,1.0,0.15061224489795916,0.38808793449160356
games.azul.actions.TakeTilesAction@2fcfe6c9,50.0,8.0,0.16000000000000006,0.0,1.0,1.0,0.13714285714285715,0.3703280399090206
games.azul.actions.TakeTilesAction@6612a73f,50.0,8.0,0.16000000000000003,0.0,1.0,1.0,0.13714285714285715,0.3703280399090206
games.azul.actions.TakeTilesAction@592db7df,50.0,8.0,0.16000000000000003,0.0,1.0,1.0,0.13714285714285715,0.3703280399090206
games.azul.actions.TakeTilesAction@2fcfe2ca,50.0,8.0,0.16000000000000003,0.0,1.0,1.0,0.13714285714285715,0.3703280399090206
games.azul.actions.TakeTilesAction@257021d4,50.0,8.0,0.16000000000000003,0.0,1.0,1.0,0.13714285714285723,0.3703280399090207
games.azul.actions.TakeTilesAction@25701e32,50.0,8.0,0.16000000000000003,0.0,1.0,1.0,0.13714285714285718,0.37032803990902063
games.azul.actions.TakeTilesAction@327c064a,50.0,8.0,0.16000000000000003,0.0,1.0,1.0,0.13714285714285715,0.3703280399090206
games.azul.actions.TakeTilesAction@66132700,50.0,8.0,0.16000000000000003,0.0,1.0,1.0,0.1371428571428572,0.3703280399090207
games.azul.actions.TakeTilesAction@257025b4,50.0,8.0,0.16,0.0,1.0,1.0,0.13714285714285715,0.3703280399090206
games.azul.actions.TakeTilesAction@257029f1,50.0,8.0,0.16,0.0,2.0,2.0,0.17795918367346936,0.42185208743524
games.azul.actions.TakeTilesAction@6612b2a1,50.0,8.0,0.16,0.0,1.0,1.0,0.13714285714285712,0.3703280399090206
games.azul.actions.TakeTilesAction@327c0dad,50.0,8.0,0.16,0.0,1.0,1.0,0.13714285714285718,0.37032803990902063
games.azul.actions.TakeTilesAction@256fb155,50.0,8.0,0.16,0.0,1.0,1.0,0.13714285714285715,0.3703280399090206
games.azul.actions.TakeTilesAction@2fcf75ed,50.0,8.0,0.16,0.0,1.0,1.0,0.13714285714285715,0.3703280399090206
games.azul.actions.TakeTilesAction@6612a75e,50.0,8.0,0.16,0.0,1.0,1.0,0.13714285714285718,0.37032803990902063
games.azul.actions.TakeTilesAction@327bfee7,50.0,8.0,0.16,0.0,1.0,1.0,0.13714285714285715,0.3703280399090206
games.azul.actions.TakeTilesAction@327bfec8,50.0,8.0,0.16,0.0,1.0,1.0,0.13714285714285712,0.3703280399090206
games.azul.actions.TakeTilesAction@592dbb62,50.0,8.0,0.15999999999999998,0.0,1.0,1.0,0.13714285714285715,0.3703280399090206
games.azul.actions.TakeTilesAction@6612a77d,50.0,8.0,0.15999999999999998,0.0,1.0,1.0,0.13714285714285715,0.3703280399090206
games.azul.actions.TakeTilesAction@592e249d,50.0,8.0,0.15999999999999998,0.0,1.0,1.0,0.13714285714285715,0.3703280399090206
games.azul.actions.TakeTilesAction@327c8269,50.0,7.0,0.14000000000000004,0.0,1.0,1.0,0.12285714285714285,0.3505098327538656
games.azul.actions.TakeTilesAction@592e24bc,50.0,7.0,0.14000000000000004,0.0,1.0,1.0,0.12285714285714282,0.3505098327538656
games.azul.actions.TakeTilesAction@25702611,50.0,7.0,0.14000000000000004,0.0,2.0,2.0,0.2044897959183674,0.4522054797526976
games.azul.actions.TakeTilesAction@2fcfdba5,50.0,7.0,0.14000000000000004,0.0,2.0,2.0,0.1636734693877551,0.4045657788144656
games.azul.actions.TakeTilesAction@66131f5f,50.0,7.0,0.14000000000000004,0.0,1.0,1.0,0.12285714285714285,0.3505098327538656
games.azul.actions.TakeTilesAction@327c7ea8,50.0,7.0,0.14000000000000004,0.0,1.0,1.0,0.12285714285714285,0.3505098327538656
games.azul.actions.TakeTilesAction@592e245f,50.0,7.0,0.14000000000000004,0.0,1.0,1.0,0.12285714285714287,0.35050983275386566
games.azul.actions.TakeTilesAction@327c7e89,50.0,7.0,0.14000000000000004,0.0,1.0,1.0,0.12285714285714285,0.3505098327538656
games.azul.actions.TakeTilesAction@2fcf6347,50.0,7.0,0.14000000000000004,0.0,1.0,1.0,0.12285714285714282,0.3505098327538656
games.azul.actions.TakeTilesAction@25701a52,50.0,7.0,0.14000000000000004,0.0,2.0,2.0,0.1636734693877551,0.4045657788144656
games.azul.actions.TakeTilesAction@592db01f,50.0,7.0,0.14000000000000004,0.0,1.0,1.0,0.12285714285714287,0.35050983275386566
games.azul.actions.TakeTilesAction@6613235e,50.0,7.0,0.14000000000000004,0.0,2.0,2.0,0.1636734693877551,0.4045657788144656
games.azul.actions.TakeTilesAction@327c0289,50.0,7.0,0.14,0.0,1.0,1.0,0.12285714285714285,0.3505098327538656
games.azul.actions.TakeTilesAction@2fcfe707,50.0,7.0,0.14,0.0,2.0,2.0,0.16367346938775512,0.40456577881446565
games.azul.actions.TakeTilesAction@327c820c,50.0,7.0,0.14,0.0,1.0,1.0,0.12285714285714287,0.35050983275386566
games.azul.actions.TakeTilesAction@6612ab00,50.0,7.0,0.14,0.0,1.0,1.0,0.12285714285714289,0.35050983275386566
games.azul.actions.TakeTilesAction@25702212,50.0,7.0,0.14,0.0,1.0,1.0,0.12285714285714285,0.3505098327538656
games.azul.actions.TakeTilesAction@2fcf6aaa,50.0,7.0,0.14,0.0,1.0,1.0,0.12285714285714279,0.35050983275386555
games.azul.actions.TakeTilesAction@661326c2,50.0,7.0,0.14,0.0,1.0,1.0,0.12285714285714283,0.3505098327538656
games.azul.actions.TakeTilesAction@592dbf23,50.0,7.0,0.13999999999999999,0.0,1.0,1.0,0.12285714285714285,0.3505098327538656
games.azul.actions.TakeTilesAction@256fa631,50.0,7.0,0.13999999999999999,0.0,1.0,1.0,0.12285714285714285,0.3505098327538656
games.azul.actions.TakeTilesAction@592e33a1,50.0,6.0,0.12000000000000008,0.0,1.0,1.0,0.10775510204081633,0.32826072265931594
games.azul.actions.TakeTilesAction@327c026a,50.0,6.0,0.12000000000000005,0.0,1.0,1.0,0.10775510204081633,0.32826072265931594
games.azul.actions.TakeTilesAction@6612b282,50.0,6.0,0.12000000000000002,0.0,1.0,1.0,0.10775510204081633,0.32826072265931594
games.azul.actions.TakeTilesAction@66132301,50.0,6.0,0.12000000000000002,0.0,1.0,1.0,0.10775510204081637,0.328260722659316
games.azul.actions.TakeTilesAction@327c7a6b,50.0,6.0,0.12000000000000002,0.0,2.0,2.0,0.14857142857142858,0.38544964466377263
games.azul.actions.TakeTilesAction@256fa9f2,50.0,6.0,0.12000000000000002,0.0,1.0,1.0,0.10775510204081633,0.32826072265931594
games.azul.actions.TakeTilesAction@327c0a68,50.0,6.0,0.12000000000000002,0.0,1.0,1.0,0.10775510204081637,0.328260722659316
games.azul.actions.TakeTilesAction@2fcfeaa9,50.0,6.0,0.12000000000000002,0.0,2.0,2.0,0.14857142857142855,0.3854496446637726
games.azul.actions.TakeTilesAction@592db43d,50.0,6.0,0.12000000000000002,0.0,1.0,1.0,0.10775510204081633,0.32826072265931594
games.azul.actions.TakeTilesAction@592e283f,50.0,6.0,0.12000000000000002,0.0,1.0,1.0,0.10775510204081633,0.32826072265931594
games.azul.actions.TakeTilesAction@592e2fc1,50.0,6.0,0.12000000000000002,0.0,1.0,1.0,0.10775510204081631,0.3282607226593159
games.azul.actions.TakeTilesAction@327c02a8,50.0,6.0,0.12000000000000002,0.0,2.0,2.0,0.1485714285714286,0.3854496446637727
games.azul.actions.TakeTilesAction@25701e51,50.0,6.0,0.12000000000000002,0.0,1.0,1.0,0.10775510204081637,0.328260722659316
games.azul.actions.TakeTilesAction@327c7ec7,50.0,6.0,0.12000000000000002,0.0,2.0,2.0,0.1485714285714286,0.3854496446637727
games.azul.actions.TakeTilesAction@6612a39d,50.0,6.0,0.12000000000000002,0.0,1.0,1.0,0.10775510204081636,0.328260722659316
games.azul.actions.TakeTilesAction@661317be,50.0,6.0,0.12000000000000002,0.0,1.0,1.0,0.10775510204081637,0.328260722659316
games.azul.actions.TakeTilesAction@2fcfe68b,50.0,6.0,0.12000000000000002,0.0,1.0,1.0,0.10775510204081631,0.3282607226593159
games.azul.actions.TakeTilesAction@327c0a0b,50.0,6.0,0.12000000000000002,0.0,1.0,1.0,0.10775510204081636,0.328260722659316
games.azul.actions.TakeTilesAction@2fcfdf66,50.0,6.0,0.12000000000000002,0.0,1.0,1.0,0.10775510204081636,0.328260722659316
games.azul.actions.TakeTilesAction@592e33c0,50.0,6.0,0.12000000000000002,0.0,1.0,1.0,0.10775510204081631,0.3282607226593159
games.azul.actions.TakeTilesAction@327c062b,50.0,6.0,0.12000000000000002,0.0,1.0,1.0,0.10775510204081633,0.32826072265931594
games.azul.actions.TakeTilesAction@257029b3,50.0,6.0,0.12000000000000002,0.0,2.0,2.0,0.14857142857142858,0.38544964466377263
games.azul.actions.TakeTilesAction@6612b2df,50.0,6.0,0.12000000000000002,0.0,2.0,2.0,0.1485714285714286,0.3854496446637727
games.azul.actions.TakeTilesAction@2fcfe308,50.0,6.0,0.12000000000000002,0.0,2.0,2.0,0.1485714285714286,0.3854496446637727
games.azul.actions.TakeTilesAction@592db07c,50.0,6.0,0.12000000000000002,0.0,1.0,1.0,0.10775510204081631,0.3282607226593159
games.azul.actions.TakeTilesAction@592e2c00,50.0,6.0,0.12000000000000002,0.0,1.0,1.0,0.10775510204081633,0.32826072265931594
games.azul.actions.TakeTilesAction@327bfea9,50.0,6.0,0.12000000000000002,0.0,1.0,1.0,0.10775510204081633,0.32826072265931594
games.azul.actions.TakeTilesAction@592e287d,50.0,6.0,0.12,0.0,2.0,2.0,0.18938775510204076,0.43518703462079467
games.azul.actions.TakeTilesAction@661326e1,50.0,6.0,0.12,0.0,1.0,1.0,0.10775510204081633,0.32826072265931594
games.azul.actions.TakeTilesAction@327c09ec,50.0,6.0,0.11999999999999998,0.0,1.0,1.0,0.10775510204081636,0.328260722659316
games.azul.actions.TakeTilesAction@327c7aa9,50.0,6.0,0.11999999999999998,0.0,2.0,2.0,0.1485714285714286,0.3854496446637727
games.azul.actions.TakeTilesAction@661317fc,50.0,6.0,0.11999999999999998,0.0,1.0,1.0,0.10775510204081633,0.32826072265931594
games.azul.actions.TakeTilesAction@256fb554,50.0,5.0,0.10000000000000007,0.0,1.0,1.0,0.09183673469387757,0.30304576336566325
games.azul.actions.TakeTilesAction@25702994,50.0,5.0,0.10000000000000007,0.0,1.0,1.0,0.09183673469387757,0.30304576336566325
games.azul.actions.TakeTilesAction@592e247e,50.0,5.0,0.10000000000000006,0.0,1.0,1.0,0.09183673469387757,0.30304576336566325
games.azul.actions.TakeTilesAction@256fa9d3,50.0,5.0,0.10000000000000006,0.0,1.0,1.0,0.09183673469387758,0.3030457633656633
games.azul.actions.TakeTilesAction@2fcf6727,50.0,5.0,0.10000000000000006,0.0,1.0,1.0,0.09183673469387757,0.30304576336566325
games.azul.actions.TakeTilesAction@592dbf80,50.0,5.0,0.10000000000000003,0.0,2.0,2.0,0.13265306122448978,0.36421567954234174
games.azul.actions.TakeTilesAction@256fb193,50.0,5.0,0.10000000000000003,0.0,1.0,1.0,0.09183673469387757,0.30304576336566325
games.azul.actions.TakeTilesAction@327c0a2a,50.0,5.0,0.10000000000000003,0.0,1.0,1.0,0.09183673469387757,0.30304576336566325
games.azul.actions.TakeTilesAction@2fcfe327,50.0,5.0,0.10000000000000003,0.0,1.0,1.0,0.09183673469387757,0.30304576336566325
games.azul.actions.TakeTilesAction@6612ab5d,50.0,5.0,0.10000000000000003,0.0,1.0,1.0,0.09183673469387757,0.30304576336566325
games.azul.actions.TakeTilesAction@592e3382,50.0,5.0,0.10000000000000003,0.0,1.0,1.0,0.09183673469387756,0.30304576336566325
