Measure,Count,sum,Mean,Min,Max,Range,Variance,Std. Dev
RandomPlayer,100.0,38.0,0.3799999999999998,0.0,1.0,1.0,0.237979797979798,0.48783173121456336
OSLA,100.0,24.0,0.24,0.0,1.0,1.0,0.1842424242424243,0.4292346959909279
BasicMCTS,100.0,20.0,0.19999999999999998,0.0,1.0,1.0,0.16161616161616163,0.40201512610368484
RMHC,100.0,18.0,0.18000000000000008,0.0,1.0,1.0,0.1490909090909091,0.38612291966536916
