Measure,Count,sum,Mean,Min,Max,Range,Variance,Std. Dev
RuleBased,50.0,1526.0,30.52,25.0,37.0,12.0,7.315918367346941,2.7047954390945983
OSLA,50.0,1426.0,28.520000000000007,22.0,34.0,12.0,5.438367346938776,2.332030734561356
