GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,ComputationTimes(Copy (ms)),ComputationTimes(Agent),ComputationTimes(Actions Available Compute (ms)),ComputationTimes(Player),ComputationTimes(Next (ms)),ComputationTimes(Agent (ms))
-1360544799,Azul,5,ACTION_TAKEN,48,44,2,8,0.0942,Random,0.0067,1,0.1129,0.0028
-1360544799,Azul,5,ACTION_TAKEN,49,44,2,8,0.1267,RuleBased,0.0092,0,0.1513,0.0028
205897768,Azul,1,ACTION_TAKEN,1,1,2,9,0.0912,RuleBased,0.018,0,0.0552,0.133
205897768,Azul,1,ACTION_TAKEN,2,2,2,9,0.0728,Random,0.0091,1,0.0354,0.0022
205897768,Azul,1,ACTION_TAKEN,3,3,2,9,0.0627,RuleBased,0.0069,0,0.048,0.0756
205897768,Azul,1,ACTION_TAKEN,4,4,2,9,0.1145,Random,0.0155,1,0.092,0.003
205897768,Azul,1,ACTION_TAKEN,5,5,2,9,0.1155,RuleBased,0.0112,0,0.1068,0.0788
205897768,Azul,1,ACTION_TAKEN,6,6,2,9,0.8284,Random,0.0247,1,1.083,0.0052
205897768,Azul,1,ACTION_TAKEN,7,7,2,9,0.2229,RuleBased,0.0221,0,0.2059,0.3393
205897768,Azul,1,ACTION_TAKEN,8,8,2,9,0.1571,Random,0.0133,1,0.7467,0.0039
205897768,Azul,1,ACTION_TAKEN,9,9,2,9,0.1567,RuleBased,0.0281,0,0.1412,0.5934
205897768,Azul,1,ACTION_TAKEN,10,10,2,9,0.1255,Random,0.0191,1,0.048,0.0029
205897768,Azul,2,ACTION_TAKEN,11,10,2,9,0.0909,RuleBased,0.0054,0,0.068,0.0029
205897768,Azul,2,ACTION_TAKEN,12,11,2,9,0.0886,RuleBased,0.013,0,0.0378,0.0891
205897768,Azul,2,ACTION_TAKEN,13,12,2,9,0.0876,Random,0.0118,1,0.0377,0.002
205897768,Azul,2,ACTION_TAKEN,14,13,2,9,0.1241,RuleBased,0.0163,0,0.0294,0.0963
205897768,Azul,2,ACTION_TAKEN,15,14,2,9,0.0679,Random,0.0072,1,0.0495,0.0018
205897768,Azul,2,ACTION_TAKEN,16,15,2,9,0.0546,RuleBased,0.0066,0,0.0242,0.0444
205897768,Azul,2,ACTION_TAKEN,17,16,2,9,0.0539,Random,0.0053,1,0.0226,0.0013
205897768,Azul,2,ACTION_TAKEN,18,17,2,9,0.0512,RuleBased,0.0043,0,0.0276,0.0281
205897768,Azul,2,ACTION_TAKEN,19,18,2,9,0.0491,Random,0.0037,1,0.0276,0.0012
205897768,Azul,2,ACTION_TAKEN,20,19,2,9,0.0631,RuleBased,0.0058,0,0.0328,0.0339
205897768,Azul,2,ACTION_TAKEN,21,20,2,9,0.049,Random,0.0033,1,0.027,0.0013
205897768,Azul,3,ACTION_TAKEN,22,20,2,9,0.0477,RuleBased,0.003,0,0.0424,0.0013
205897768,Azul,3,ACTION_TAKEN,23,21,2,9,0.0498,RuleBased,0.0068,0,0.0363,0.0774
205897768,Azul,3,ACTION_TAKEN,24,22,2,9,0.0544,Random,0.0075,1,0.0543,0.0029
205897768,Azul,3,ACTION_TAKEN,25,23,2,9,0.08,RuleBased,0.0102,0,0.0234,0.0498
205897768,Azul,3,ACTION_TAKEN,26,24,2,9,0.0524,Random,0.0065,1,0.0473,0.0015
205897768,Azul,3,ACTION_TAKEN,27,25,2,9,0.0518,RuleBased,0.0053,0,0.0453,0.0311
205897768,Azul,3,ACTION_TAKEN,28,26,2,9,0.1006,Random,0.0068,1,0.0262,0.0019
205897768,Azul,3,ACTION_TAKEN,29,27,2,9,0.0642,RuleBased,0.0049,0,0.0409,0.0337
205897768,Azul,3,ACTION_TAKEN,30,28,2,9,0.0826,Random,0.0069,1,0.1276,0.0018
205897768,Azul,3,ACTION_TAKEN,31,29,2,9,0.3856,RuleBased,0.0167,0,0.0872,0.087
205897768,Azul,3,ACTION_TAKEN,32,30,2,9,0.1359,Random,0.0256,1,0.5927,0.0041
205897768,Azul,3,ACTION_TAKEN,33,31,2,9,0.1811,RuleBased,0.0134,0,0.0689,0.0679
205897768,Azul,4,ACTION_TAKEN,34,31,2,9,0.1157,Random,0.0067,1,0.1353,0.0032
205897768,Azul,4,ACTION_TAKEN,35,32,2,9,0.2658,Random,0.0361,1,0.0964,0.0042
205897768,Azul,4,ACTION_TAKEN,36,33,2,9,0.5091,RuleBased,0.0216,0,0.2032,0.1498
205897768,Azul,4,ACTION_TAKEN,37,34,2,9,1.9317,Random,0.0199,1,0.5322,0.0044
205897768,Azul,4,ACTION_TAKEN,38,35,2,9,0.4777,RuleBased,0.0206,0,0.0877,0.3171
205897768,Azul,4,ACTION_TAKEN,39,36,2,9,0.1462,Random,0.0141,1,0.0701,0.0037
205897768,Azul,4,ACTION_TAKEN,40,37,2,9,0.1269,RuleBased,0.0091,0,0.07,0.0908
205897768,Azul,4,ACTION_TAKEN,41,38,2,9,0.1497,Random,0.0111,1,0.0517,0.0036
205897768,Azul,4,ACTION_TAKEN,42,39,2,9,0.0828,RuleBased,0.0049,0,0.0536,0.0343
205897768,Azul,4,ACTION_TAKEN,43,40,2,9,0.0994,Random,0.0053,1,0.047,0.0023
205897768,Azul,5,ACTION_TAKEN,44,40,2,9,0.1002,RuleBased,0.0052,0,0.1343,0.0023
205897768,Azul,5,ACTION_TAKEN,45,41,2,9,0.4037,RuleBased,0.0323,0,0.061,0.1287
205897768,Azul,5,ACTION_TAKEN,46,42,2,9,0.1621,Random,0.0154,1,0.075,0.0034
205897768,Azul,5,ACTION_TAKEN,47,43,2,9,0.16,RuleBased,0.0145,0,0.0939,0.1077
205897768,Azul,5,ACTION_TAKEN,48,44,2,9,0.1568,Random,0.0177,1,0.0722,0.009
205897768,Azul,5,ACTION_TAKEN,49,45,2,9,0.1526,RuleBased,0.0172,0,0.3686,0.1233
205897768,Azul,5,ACTION_TAKEN,50,46,2,9,0.3066,Random,0.0206,1,0.0838,0.0055
205897768,Azul,5,ACTION_TAKEN,51,47,2,9,0.1265,RuleBased,0.3333,0,0.0842,0.1925
205897768,Azul,5,ACTION_TAKEN,52,48,2,9,0.16,Random,0.0207,1,0.0613,0.0039
205897768,Azul,5,ACTION_TAKEN,53,48,2,9,0.107,RuleBased,0.007,0,0.1255,0.0039
1325939940,Azul,1,ACTION_TAKEN,1,1,2,10,0.0498,RuleBased,0.0157,0,0.0301,0.0724
1325939940,Azul,1,ACTION_TAKEN,2,2,2,10,0.0492,Random,0.0055,1,0.0231,0.0021
1325939940,Azul,1,ACTION_TAKEN,3,3,2,10,0.055,RuleBased,0.0054,0,0.0354,0.0764
1325939940,Azul,1,ACTION_TAKEN,4,4,2,10,0.0652,Random,0.0082,1,0.0215,0.0023
1325939940,Azul,1,ACTION_TAKEN,5,5,2,10,0.0498,RuleBased,0.0048,0,0.0202,0.0407
1325939940,Azul,1,ACTION_TAKEN,6,6,2,10,0.0479,Random,0.0042,1,0.038,0.0014
1325939940,Azul,1,ACTION_TAKEN,7,7,2,10,0.0631,RuleBased,0.0038,0,0.026,0.0253
1325939940,Azul,1,ACTION_TAKEN,8,8,2,10,0.0628,Random,0.0035,1,0.0234,0.0016
1325939940,Azul,1,ACTION_TAKEN,9,9,2,10,0.0598,RuleBased,0.0029,0,0.0337,0.019
1325939940,Azul,2,ACTION_TAKEN,10,9,2,10,0.0792,Random,0.0051,1,0.094,0.0018
1325939940,Azul,2,ACTION_TAKEN,11,10,2,10,0.0889,Random,0.0084,1,0.0302,0.0028
1325939940,Azul,2,ACTION_TAKEN,12,11,2,10,0.0527,RuleBased,0.0055,0,0.0293,0.0608
1325939940,Azul,2,ACTION_TAKEN,13,12,2,10,0.0495,Random,0.0049,1,0.0192,0.0013
1325939940,Azul,2,ACTION_TAKEN,14,13,2,10,0.0479,RuleBased,0.0048,0,0.0214,0.0444
1325939940,Azul,2,ACTION_TAKEN,15,14,2,10,0.049,Random,0.0044,1,0.0222,0.0018
1325939940,Azul,2,ACTION_TAKEN,16,15,2,10,0.048,RuleBased,0.004,0,0.0197,0.033
1325939940,Azul,2,ACTION_TAKEN,17,16,2,10,0.0482,Random,0.0036,1,0.0277,0.0015
1325939940,Azul,2,ACTION_TAKEN,18,17,2,10,0.0758,RuleBased,0.0074,0,0.0359,0.057
1325939940,Azul,2,ACTION_TAKEN,19,18,2,10,0.0606,Random,0.005,1,0.0217,0.0014
1325939940,Azul,2,ACTION_TAKEN,20,19,2,10,0.048,RuleBased,0.004,0,0.0314,0.027
1325939940,Azul,2,ACTION_TAKEN,21,20,2,10,0.05,Random,0.0036,1,0.0395,0.0014
1325939940,Azul,2,ACTION_TAKEN,22,21,2,10,0.0506,RuleBased,0.003,0,0.0247,0.0199
1325939940,Azul,2,ACTION_TAKEN,23,22,2,10,0.1736,Random,0.01,1,0.0412,0.003
1325939940,Azul,2,ACTION_TAKEN,24,23,2,10,0.1032,RuleBased,0.0059,0,0.0338,0.0671
1325939940,Azul,3,ACTION_TAKEN,25,23,2,10,0.5181,Random,0.0253,1,0.113,0.0043
1325939940,Azul,3,ACTION_TAKEN,26,24,2,10,0.1316,Random,0.0107,1,0.1043,0.0032
1325939940,Azul,3,ACTION_TAKEN,27,25,2,10,0.3034,RuleBased,0.0316,0,0.053,0.1579
1325939940,Azul,3,ACTION_TAKEN,28,26,2,10,0.117,Random,0.0141,1,0.0421,0.0039
1325939940,Azul,3,ACTION_TAKEN,29,27,2,10,0.1048,RuleBased,0.0089,0,0.0533,0.067
1325939940,Azul,3,ACTION_TAKEN,30,28,2,10,0.1278,Random,0.0088,1,0.1518,0.0028
1325939940,Azul,3,ACTION_TAKEN,31,29,2,10,0.1992,RuleBased,0.0194,0,0.0695,0.0825
1325939940,Azul,3,ACTION_TAKEN,32,30,2,10,0.1051,Random,0.0066,1,0.047,0.0031
1325939940,Azul,3,ACTION_TAKEN,33,31,2,10,0.0855,RuleBased,0.0058,0,0.043,0.0381
1325939940,Azul,3,ACTION_TAKEN,34,32,2,10,0.0666,Random,0.004,1,0.0277,0.002
1325939940,Azul,3,ACTION_TAKEN,35,33,2,10,0.0547,RuleBased,0.0033,0,0.0209,0.0245
1325939940,Azul,4,ACTION_TAKEN,36,33,2,10,0.0482,Random,0.0027,1,0.0428,0.0014
