Measure,Count,sum,Mean,Min,Max,Range,Variance,Std. Dev
RMHC,100.0,1914.0,19.140000000000004,17.0,25.0,8.0,2.626666666666667,1.6206994374857624
BasicMCTS,100.0,1914.0,19.139999999999993,16.0,24.0,8.0,2.182222222222224,1.477234653744023
RandomPlayer,100.0,1902.0,19.019999999999992,17.0,25.0,8.0,2.5248484848484845,1.588977181978547
OSLA,100.0,1885.0,18.849999999999994,16.0,26.0,10.0,2.795454545454546,1.6719612870681384
