Measure,Count,sum,Mean,Min,Max,Range,Variance,Std. Dev
Player 0 takes BLACK tiles from factory 1 to pattern line 2,50.0,10.0,0.2,0.0,2.0,2.0,0.2040816326530612,0.4517539514526256
Player 0 takes BLUE tiles from factory 4 to pattern line 1,50.0,10.0,0.2,0.0,1.0,1.0,0.16326530612244897,0.40406101782088427
Player 0 takes YELLOW tiles from factory 4 to pattern line 1,50.0,10.0,0.2,0.0,1.0,1.0,0.16326530612244897,0.40406101782088427
Player 1 takes WHITE tiles from center to pattern line 0,50.0,10.0,0.2,0.0,1.0,1.0,0.16326530612244902,0.4040610178208843
Player 0 takes RED tiles from factory 0 to pattern line 2,50.0,10.0,0.2,0.0,1.0,1.0,0.16326530612244894,0.40406101782088427
Player 0 takes WHITE tiles from factory 2 to pattern line 2,50.0,10.0,0.19999999999999998,0.0,1.0,1.0,0.16326530612244902,0.4040610178208843
Player 0 takes BLACK tiles from center to pattern line 0,50.0,9.0,0.18000000000000008,0.0,1.0,1.0,0.15061224489795919,0.38808793449160356
Player 1 takes BLACK tiles from factory 1 to floor line,50.0,9.0,0.18000000000000008,0.0,2.0,2.0,0.19142857142857145,0.43752550946038726
Player 1 takes BLUE tiles from factory 3 to pattern line 0,50.0,9.0,0.18000000000000008,0.0,1.0,1.0,0.1506122448979592,0.3880879344916036
Player 0 takes BLACK tiles from factory 0 to pattern line 1,50.0,9.0,0.18000000000000008,0.0,1.0,1.0,0.15061224489795919,0.38808793449160356
Player 0 takes BLUE tiles from factory 1 to pattern line 1,50.0,9.0,0.18000000000000005,0.0,1.0,1.0,0.1506122448979592,0.3880879344916036
Player 0 takes YELLOW tiles from factory 4 to pattern line 2,50.0,9.0,0.18000000000000005,0.0,1.0,1.0,0.1506122448979592,0.3880879344916036
Player 1 takes BLACK tiles from factory 3 to pattern line 3,50.0,9.0,0.18000000000000002,0.0,2.0,2.0,0.19142857142857145,0.43752550946038726
Player 0 takes RED tiles from factory 1 to pattern line 0,50.0,9.0,0.18000000000000002,0.0,1.0,1.0,0.15061224489795919,0.38808793449160356
Player 0 takes YELLOW tiles from factory 3 to pattern line 1,50.0,9.0,0.18000000000000002,0.0,1.0,1.0,0.1506122448979592,0.3880879344916036
Player 1 takes RED tiles from factory 3 to floor line,50.0,9.0,0.18000000000000002,0.0,1.0,1.0,0.1506122448979592,0.3880879344916036
Player 0 takes YELLOW tiles from factory 0 to pattern line 0,50.0,9.0,0.18000000000000002,0.0,1.0,1.0,0.1506122448979592,0.3880879344916036
Player 1 takes RED tiles from factory 2 to pattern line 2,50.0,9.0,0.18,0.0,2.0,2.0,0.19142857142857145,0.43752550946038726
Player 1 takes BLUE tiles from factory 0 to floor line,50.0,8.0,0.16000000000000006,0.0,2.0,2.0,0.17795918367346936,0.42185208743524
Player 0 takes WHITE tiles from factory 4 to pattern line 1,50.0,8.0,0.16000000000000003,0.0,1.0,1.0,0.13714285714285715,0.3703280399090206
Player 1 takes BLUE tiles from factory 2 to pattern line 0,50.0,8.0,0.16000000000000003,0.0,1.0,1.0,0.13714285714285712,0.3703280399090206
Player 0 takes BLUE tiles from factory 3 to pattern line 0,50.0,8.0,0.16,0.0,1.0,1.0,0.13714285714285718,0.37032803990902063
