GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,ComputationTimes(Copy (ms)),ComputationTimes(Agent),ComputationTimes(Actions Available Compute (ms)),ComputationTimes(Player),ComputationTimes(Next (ms)),ComputationTimes(Agent (ms))
1639144584,Azul,2,ACTION_TAKEN,14,13,2,178,0.0143,RuleBased,0.0018,0,0.0016,0.0098
1639144584,Azul,2,ACTION_TAKEN,15,14,2,178,0.0138,MCTS-Advanced,0.0017,1,0.0022,0.7658
1639144584,Azul,2,ACTION_TAKEN,16,15,2,178,0.0137,RuleBased,0.0013,0,0.0019,0.0069
1639144584,Azul,2,ACTION_TAKEN,17,16,2,178,0.0139,MCTS-Advanced,0.0011,1,0.0019,0.6643
1639144584,Azul,2,ACTION_TAKEN,18,17,2,178,0.0133,RuleBased,0.001,0,0.0019,0.0043
1639144584,Azul,2,ACTION_TAKEN,19,18,2,178,0.0133,MCTS-Advanced,9.0E-4,1,0.0021,0.6619
1639144584,Azul,3,ACTION_TAKEN,20,18,2,178,0.0141,RuleBased,7.0E-4,0,0.0033,0.6619
1639144584,Azul,3,ACTION_TAKEN,21,19,2,178,0.0137,RuleBased,0.0023,0,0.0017,0.0088
1639144584,Azul,3,ACTION_TAKEN,22,20,2,178,0.0141,MCTS-Advanced,0.0025,1,0.0017,0.9555
1639144584,Azul,3,ACTION_TAKEN,23,21,2,178,0.0144,RuleBased,0.0018,0,0.0016,0.0083
1639144584,Azul,3,ACTION_TAKEN,24,22,2,178,0.0139,MCTS-Advanced,0.0021,1,0.002,0.8399
1639144584,Azul,3,ACTION_TAKEN,25,23,2,178,0.0141,RuleBased,0.0013,0,0.0022,0.0061
1639144584,Azul,3,ACTION_TAKEN,26,24,2,178,0.0133,MCTS-Advanced,0.0014,1,0.0033,1.6178
1639144584,Azul,3,ACTION_TAKEN,27,25,2,178,0.0177,RuleBased,0.0016,0,0.0034,0.0288
1639144584,Azul,3,ACTION_TAKEN,28,26,2,178,0.0251,MCTS-Advanced,0.0014,1,0.0056,1.9288
1639144584,Azul,3,ACTION_TAKEN,29,27,2,178,0.0348,RuleBased,0.0021,0,0.0053,0.0127
1639144584,Azul,4,ACTION_TAKEN,30,27,2,178,0.0319,MCTS-Advanced,0.0018,1,0.0087,2.1259
1639144584,Azul,4,ACTION_TAKEN,31,28,2,178,0.0473,MCTS-Advanced,0.0053,1,0.0021,1.6128
1639144584,Azul,4,ACTION_TAKEN,32,29,2,178,0.0212,RuleBased,0.0027,0,0.0019,0.0182
1639144584,Azul,4,ACTION_TAKEN,33,30,2,178,0.0172,MCTS-Advanced,0.0024,1,0.0019,1.1075
1639144584,Azul,4,ACTION_TAKEN,34,31,2,178,0.0149,RuleBased,0.0023,0,0.0019,0.0126
1639144584,Azul,4,ACTION_TAKEN,35,32,2,178,0.0146,MCTS-Advanced,0.0017,1,0.0023,0.7231
1639144584,Azul,4,ACTION_TAKEN,36,33,2,178,0.0138,RuleBased,0.0011,0,0.0021,0.0068
1639144584,Azul,4,ACTION_TAKEN,37,34,2,178,0.0136,MCTS-Advanced,0.0016,1,0.0019,0.6589
1639144584,Azul,4,ACTION_TAKEN,38,35,2,178,0.0137,RuleBased,8.0E-4,0,0.002,0.0051
1639144584,Azul,4,ACTION_TAKEN,39,36,2,178,0.0173,MCTS-Advanced,0.001,1,0.0028,0.7375
1639144584,Azul,5,ACTION_TAKEN,40,36,2,178,0.0165,RuleBased,9.0E-4,0,0.0036,0.7375
1639144584,Azul,5,ACTION_TAKEN,41,37,2,178,0.0168,RuleBased,0.0018,0,0.0019,0.011
1639144584,Azul,5,ACTION_TAKEN,42,38,2,178,0.0167,MCTS-Advanced,0.0025,1,0.0027,1.3319
1639144584,Azul,5,ACTION_TAKEN,43,39,2,178,0.0167,RuleBased,0.002,0,0.0022,0.0139
1639144584,Azul,5,ACTION_TAKEN,44,40,2,178,0.0167,MCTS-Advanced,0.0018,1,0.0021,1.2556
1639144584,Azul,5,ACTION_TAKEN,45,41,2,178,0.0167,RuleBased,0.0014,0,0.0026,0.0089
1639144584,Azul,5,ACTION_TAKEN,46,42,2,178,0.0162,MCTS-Advanced,0.0015,1,0.0018,1.0345
1639144584,Azul,5,ACTION_TAKEN,47,43,2,178,0.0133,RuleBased,0.001,0,0.0022,0.0056
1639144584,Azul,5,ACTION_TAKEN,48,44,2,178,0.0275,MCTS-Advanced,0.001,1,0.0064,2.5411
1639144584,Azul,5,ACTION_TAKEN,49,45,2,178,0.043,RuleBased,0.0024,0,0.0081,0.0131
1639144584,Azul,5,ACTION_TAKEN,50,45,2,178,0.0336,MCTS-Advanced,0.0024,1,0.0103,0.0131
1184328952,Azul,1,ACTION_TAKEN,1,1,2,179,0.0162,RuleBased,0.0059,0,0.0044,0.0244
1184328952,Azul,1,ACTION_TAKEN,2,2,2,179,0.018,MCTS-Advanced,0.0037,1,0.003,1.4628
1184328952,Azul,1,ACTION_TAKEN,3,3,2,179,0.0199,RuleBased,0.0028,0,0.002,0.0293
1184328952,Azul,1,ACTION_TAKEN,4,4,2,179,0.0179,MCTS-Advanced,0.0024,1,0.0018,1.1411
1184328952,Azul,1,ACTION_TAKEN,5,5,2,179,0.0142,RuleBased,0.0017,0,0.002,0.0118
1184328952,Azul,1,ACTION_TAKEN,6,6,2,179,0.0141,MCTS-Advanced,0.0013,1,0.0026,0.7611
1184328952,Azul,1,ACTION_TAKEN,7,7,2,179,0.0144,RuleBased,0.0011,0,0.0023,0.0079
1184328952,Azul,1,ACTION_TAKEN,8,8,2,179,0.0137,MCTS-Advanced,0.0012,1,0.003,0.6967
1184328952,Azul,1,ACTION_TAKEN,9,9,2,179,0.0141,RuleBased,0.0011,0,0.0027,0.0083
1184328952,Azul,2,ACTION_TAKEN,10,9,2,179,0.0131,MCTS-Advanced,8.0E-4,1,0.0043,1.1083
1184328952,Azul,2,ACTION_TAKEN,11,10,2,179,0.0179,MCTS-Advanced,0.0023,1,0.0022,1.4371
1184328952,Azul,2,ACTION_TAKEN,12,11,2,179,0.0157,RuleBased,0.0026,0,0.0019,0.0201
1184328952,Azul,2,ACTION_TAKEN,13,12,2,179,0.0141,MCTS-Advanced,0.0022,1,0.0024,0.9964
1184328952,Azul,2,ACTION_TAKEN,14,13,2,179,0.0175,RuleBased,0.0025,0,0.0019,0.0162
1184328952,Azul,2,ACTION_TAKEN,15,14,2,179,0.0178,MCTS-Advanced,0.0018,1,0.0026,0.8358
1184328952,Azul,2,ACTION_TAKEN,16,15,2,179,0.0168,RuleBased,0.0013,0,0.0028,0.0073
1184328952,Azul,2,ACTION_TAKEN,17,16,2,179,0.0143,MCTS-Advanced,0.0012,1,0.0023,0.6017
1184328952,Azul,2,ACTION_TAKEN,18,17,2,179,0.013,RuleBased,0.001,0,0.0021,0.0046
1184328952,Azul,3,ACTION_TAKEN,19,17,2,179,0.0128,MCTS-Advanced,9.0E-4,1,0.0094,4.5625
1184328952,Azul,3,ACTION_TAKEN,20,18,2,179,0.0376,MCTS-Advanced,0.0052,1,0.0109,4.396
1184328952,Azul,3,ACTION_TAKEN,21,19,2,179,0.1028,RuleBased,0.0123,0,0.0072,0.0599
1184328952,Azul,3,ACTION_TAKEN,22,20,2,179,0.0488,MCTS-Advanced,0.0077,1,0.0034,1.8095
1184328952,Azul,3,ACTION_TAKEN,23,21,2,179,0.0195,RuleBased,0.0026,0,0.0034,0.0201
1184328952,Azul,3,ACTION_TAKEN,24,22,2,179,0.0174,MCTS-Advanced,0.0021,1,0.0024,1.034
1184328952,Azul,3,ACTION_TAKEN,25,23,2,179,0.0162,RuleBased,0.0022,0,0.0022,0.0186
1184328952,Azul,3,ACTION_TAKEN,26,24,2,179,0.014,MCTS-Advanced,0.0016,1,0.0041,0.8949
1184328952,Azul,3,ACTION_TAKEN,27,25,2,179,0.0179,RuleBased,0.0025,0,0.0026,0.0154
1184328952,Azul,3,ACTION_TAKEN,28,26,2,179,0.0151,MCTS-Advanced,0.0016,1,0.0029,0.8644
1184328952,Azul,3,ACTION_TAKEN,29,27,2,179,0.0197,RuleBased,0.0022,0,0.003,0.0221
1184328952,Azul,3,ACTION_TAKEN,30,28,2,179,0.0179,MCTS-Advanced,0.0015,1,0.0088,1.7828
1184328952,Azul,4,ACTION_TAKEN,31,28,2,179,0.3724,RuleBased,0.0061,0,0.0578,1.7828
1184328952,Azul,4,ACTION_TAKEN,32,29,2,179,0.0368,RuleBased,0.0054,0,0.0038,0.0294
1184328952,Azul,4,ACTION_TAKEN,33,30,2,179,0.02,MCTS-Advanced,0.0044,1,0.0052,2.5108
1184328952,Azul,4,ACTION_TAKEN,34,31,2,179,0.0328,RuleBased,0.0047,0,0.0043,0.0232
1184328952,Azul,4,ACTION_TAKEN,35,32,2,179,0.03,MCTS-Advanced,0.0047,1,0.0027,1.4373
1184328952,Azul,4,ACTION_TAKEN,36,33,2,179,0.0183,RuleBased,0.007,0,0.002,0.0212
1184328952,Azul,4,ACTION_TAKEN,37,34,2,179,0.0169,MCTS-Advanced,0.0017,1,0.0031,1.0925
1184328952,Azul,4,ACTION_TAKEN,38,35,2,179,0.0159,RuleBased,0.0014,0,0.0021,0.0154
1184328952,Azul,4,ACTION_TAKEN,39,36,2,179,0.0471,MCTS-Advanced,0.0013,1,0.0029,0.6694
1184328952,Azul,4,ACTION_TAKEN,40,37,2,179,0.0144,RuleBased,0.0011,0,0.0023,0.0118
1184328952,Azul,5,ACTION_TAKEN,41,37,2,179,0.0139,MCTS-Advanced,8.0E-4,1,0.0034,0.0118
1184328952,Azul,5,ACTION_TAKEN,42,38,2,179,0.0155,MCTS-Advanced,0.0023,1,0.002,1.0835
1184328952,Azul,5,ACTION_TAKEN,43,39,2,179,0.0158,RuleBased,0.0022,0,0.0017,0.0113
1184328952,Azul,5,ACTION_TAKEN,44,40,2,179,0.0138,MCTS-Advanced,0.002,1,0.0022,1.0089
1184328952,Azul,5,ACTION_TAKEN,45,41,2,179,0.0143,RuleBased,0.0019,0,0.0018,0.0079
1184328952,Azul,5,ACTION_TAKEN,46,42,2,179,0.0215,MCTS-Advanced,0.0019,1,0.0016,0.8067
1184328952,Azul,5,ACTION_TAKEN,47,43,2,179,0.014,RuleBased,0.0013,0,0.0017,0.0058
1184328952,Azul,5,ACTION_TAKEN,48,44,2,179,0.0135,MCTS-Advanced,0.0014,1,0.0019,0.9206
1184328952,Azul,5,ACTION_TAKEN,49,45,2,179,0.0132,RuleBased,0.0011,0,0.0022,0.0057
1184328952,Azul,5,ACTION_TAKEN,50,46,2,179,0.0131,MCTS-Advanced,0.001,1,0.0025,1.159
1184328952,Azul,5,ACTION_TAKEN,51,47,2,179,0.0127,RuleBased,9.0E-4,0,0.0022,0.0057
1184328952,Azul,5,ACTION_TAKEN,52,48,2,179,0.013,MCTS-Advanced,9.0E-4,1,0.0074,1.1901
1184328952,Azul,5,ACTION_TAKEN,53,48,2,179,0.0221,RuleBased,0.0011,0,0.0045,0.0103
-1329611232,Azul,1,ACTION_TAKEN,1,1,2,180,0.0141,RuleBased,0.0043,0,0.0038,0.0159
-1329611232,Azul,1,ACTION_TAKEN,2,2,2,180,0.015,MCTS-Advanced,0.0029,1,0.0017,1.2173
-1329611232,Azul,1,ACTION_TAKEN,3,3,2,180,0.0144,RuleBased,0.0022,0,0.0016,0.0142
-1329611232,Azul,1,ACTION_TAKEN,4,4,2,180,0.0143,MCTS-Advanced,0.0021,1,0.005,2.6893
-1329611232,Azul,1,ACTION_TAKEN,5,5,2,180,0.0422,RuleBased,0.0045,0,0.0056,0.0397
-1329611232,Azul,1,ACTION_TAKEN,6,6,2,180,0.0392,MCTS-Advanced,0.004,1,0.0047,2.2216
-1329611232,Azul,1,ACTION_TAKEN,7,7,2,180,0.0311,RuleBased,0.0026,0,0.0036,0.0245
-1329611232,Azul,1,ACTION_TAKEN,8,8,2,180,0.033,MCTS-Advanced,0.0028,1,0.0057,1.7429
-1329611232,Azul,1,ACTION_TAKEN,9,9,2,180,0.0383,RuleBased,0.0025,0,0.0042,0.0182
-1329611232,Azul,1,ACTION_TAKEN,10,10,2,180,0.0351,MCTS-Advanced,0.0094,1,0.0028,1.3288
-1329611232,Azul,1,ACTION_TAKEN,11,11,2,180,0.0181,RuleBased,0.0012,0,0.0024,0.0094
-1329611232,Azul,2,ACTION_TAKEN,12,11,2,180,0.0159,MCTS-Advanced,8.0E-4,1,0.0034,1.3024
-1329611232,Azul,2,ACTION_TAKEN,13,12,2,180,0.0165,MCTS-Advanced,0.0028,1,0.0029,1.2551
-1329611232,Azul,2,ACTION_TAKEN,14,13,2,180,0.0191,RuleBased,0.0031,0,0.002,0.0235
-1329611232,Azul,2,ACTION_TAKEN,15,14,2,180,0.0179,MCTS-Advanced,0.0026,1,0.005,6.3668
-1329611232,Azul,2,ACTION_TAKEN,16,15,2,180,0.0784,RuleBased,0.0057,0,0.0071,0.0275
-1329611232,Azul,2,ACTION_TAKEN,17,16,2,180,0.0301,MCTS-Advanced,0.0042,1,0.0021,1.2374
-1329611232,Azul,2,ACTION_TAKEN,18,17,2,180,0.0148,RuleBased,0.002,0,0.0022,0.017
-1329611232,Azul,2,ACTION_TAKEN,19,18,2,180,0.014,MCTS-Advanced,0.0013,1,0.0029,1.0329
-1329611232,Azul,2,ACTION_TAKEN,20,19,2,180,0.0171,RuleBased,0.0017,0,0.0036,0.0153
-1329611232,Azul,2,ACTION_TAKEN,21,20,2,180,0.0184,MCTS-Advanced,0.0012,1,0.003,0.8365
-1329611232,Azul,3,ACTION_TAKEN,22,20,2,180,0.0435,RuleBased,0.0029,0,0.0069,0.0213
-1329611232,Azul,3,ACTION_TAKEN,23,21,2,180,0.0228,RuleBased,0.0034,0,0.0027,0.0155
-1329611232,Azul,3,ACTION_TAKEN,24,22,2,180,0.0184,MCTS-Advanced,0.0034,1,0.0023,1.3073
-1329611232,Azul,3,ACTION_TAKEN,25,23,2,180,0.0153,RuleBased,0.0053,0,0.0024,0.0175
-1329611232,Azul,3,ACTION_TAKEN,26,24,2,180,0.015,MCTS-Advanced,0.0027,1,0.0024,1.2667
-1329611232,Azul,3,ACTION_TAKEN,27,25,2,180,0.0176,RuleBased,0.0023,0,0.0018,0.015
-1329611232,Azul,3,ACTION_TAKEN,28,26,2,180,0.0161,MCTS-Advanced,0.0017,1,0.0023,1.0345
-1329611232,Azul,3,ACTION_TAKEN,29,27,2,180,0.0169,RuleBased,0.0015,0,0.0026,0.0114
-1329611232,Azul,3,ACTION_TAKEN,30,28,2,180,0.0164,MCTS-Advanced,0.0011,1,0.0051,0.9141
-1329611232,Azul,3,ACTION_TAKEN,31,29,2,180,0.0254,RuleBased,0.0017,0,0.0029,0.0122
-1329611232,Azul,4,ACTION_TAKEN,32,29,2,180,0.0174,MCTS-Advanced,9.0E-4,1,0.0035,1.0157
-1329611232,Azul,4,ACTION_TAKEN,33,30,2,180,0.0175,MCTS-Advanced,0.002,1,0.0019,1.1579
-1329611232,Azul,4,ACTION_TAKEN,34,31,2,180,0.0172,RuleBased,0.0021,0,0.0026,0.013
-1329611232,Azul,4,ACTION_TAKEN,35,32,2,180,0.0167,MCTS-Advanced,0.002,1,0.0022,1.0416
-1329611232,Azul,4,ACTION_TAKEN,36,33,2,180,0.0157,RuleBased,0.0018,0,0.0017,0.0068
-1329611232,Azul,4,ACTION_TAKEN,37,34,2,180,0.0142,MCTS-Advanced,0.0016,1,0.0018,0.72
-1329611232,Azul,4,ACTION_TAKEN,38,35,2,180,0.014,RuleBased,0.0011,0,0.0018,0.0054
-1329611232,Azul,4,ACTION_TAKEN,39,36,2,180,0.0134,MCTS-Advanced,0.0011,1,0.0022,0.6667
-1329611232,Azul,4,ACTION_TAKEN,40,37,2,180,0.0134,RuleBased,0.001,0,0.0021,0.0054
-1329611232,Azul,4,ACTION_TAKEN,41,38,2,180,0.0134,MCTS-Advanced,9.0E-4,1,0.0061,1.3927
-1329611232,Azul,5,ACTION_TAKEN,42,38,2,180,0.0281,RuleBased,0.0018,0,0.0062,1.3927
-1329611232,Azul,5,ACTION_TAKEN,43,39,2,180,0.0263,RuleBased,0.0038,0,0.0035,0.0457
-1329611232,Azul,5,ACTION_TAKEN,44,40,2,180,0.0244,MCTS-Advanced,0.0038,1,0.0029,1.9436
-1329611232,Azul,5,ACTION_TAKEN,45,41,2,180,0.0181,RuleBased,0.0025,0,0.0027,0.0166
-1329611232,Azul,5,ACTION_TAKEN,46,42,2,180,0.0176,MCTS-Advanced,0.0024,1,0.0032,1.0578
-1329611232,Azul,5,ACTION_TAKEN,47,43,2,180,0.0164,RuleBased,0.0021,0,0.0022,0.0171
-1329611232,Azul,5,ACTION_TAKEN,48,44,2,180,0.018,MCTS-Advanced,0.0017,1,0.0024,1.1888
-1329611232,Azul,5,ACTION_TAKEN,49,45,2,180,0.014,RuleBased,0.0017,0,0.0022,0.0095
-1329611232,Azul,5,ACTION_TAKEN,50,46,2,180,0.0136,MCTS-Advanced,0.0012,1,0.0022,1.2465
-1329611232,Azul,5,ACTION_TAKEN,51,47,2,180,0.0151,RuleBased,0.0012,0,0.0028,0.0115
-1329611232,Azul,5,ACTION_TAKEN,52,48,2,180,0.0144,MCTS-Advanced,0.001,1,0.0034,2.9861
-1329611232,Azul,5,ACTION_TAKEN,53,48,2,180,0.0171,RuleBased,0.0018,0,0.004,2.9861
1991376913,Azul,1,ACTION_TAKEN,1,1,2,181,0.0151,RuleBased,0.0045,0,0.0042,0.0217
1991376913,Azul,1,ACTION_TAKEN,2,2,2,181,0.0162,MCTS-Advanced,0.0032,1,0.0038,1.4244
1991376913,Azul,1,ACTION_TAKEN,3,3,2,181,0.0201,RuleBased,0.0035,0,0.0019,0.0241
1991376913,Azul,1,ACTION_TAKEN,4,4,2,181,0.0159,MCTS-Advanced,0.0025,1,0.0033,1.5909
1991376913,Azul,1,ACTION_TAKEN,5,5,2,181,0.0209,RuleBased,0.0036,0,0.0019,0.0295
1991376913,Azul,1,ACTION_TAKEN,6,6,2,181,0.0167,MCTS-Advanced,0.0023,1,0.0028,1.1667
1991376913,Azul,1,ACTION_TAKEN,7,7,2,181,0.0179,RuleBased,0.0017,0,0.0029,0.0153
1991376913,Azul,1,ACTION_TAKEN,8,8,2,181,0.0172,MCTS-Advanced,0.0015,1,0.0066,1.7722
1991376913,Azul,1,ACTION_TAKEN,9,9,2,181,0.0222,RuleBased,0.0013,0,0.0028,0.0129
1991376913,Azul,1,ACTION_TAKEN,10,10,2,181,0.0271,MCTS-Advanced,0.0019,1,0.0026,0.8062
1991376913,Azul,2,ACTION_TAKEN,11,10,2,181,0.0192,RuleBased,0.0018,0,0.0032,0.8062
1991376913,Azul,2,ACTION_TAKEN,12,11,2,181,0.0144,RuleBased,0.0026,0,0.0018,0.016
1991376913,Azul,2,ACTION_TAKEN,13,12,2,181,0.0139,MCTS-Advanced,0.0028,1,0.0018,1.3195
1991376913,Azul,2,ACTION_TAKEN,14,13,2,181,0.0153,RuleBased,0.0021,0,0.0016,0.0123
1991376913,Azul,2,ACTION_TAKEN,15,14,2,181,0.0141,MCTS-Advanced,0.002,1,0.0025,0.8923
1991376913,Azul,2,ACTION_TAKEN,16,15,2,181,0.017,RuleBased,0.0018,0,0.0035,0.0132
1991376913,Azul,2,ACTION_TAKEN,17,16,2,181,0.0163,MCTS-Advanced,0.0017,1,0.0026,0.9396
1991376913,Azul,2,ACTION_TAKEN,18,17,2,181,0.0176,RuleBased,0.0016,0,0.0022,0.0121
1991376913,Azul,2,ACTION_TAKEN,19,18,2,181,0.0217,MCTS-Advanced,0.0013,1,0.0061,2.2754
1991376913,Azul,2,ACTION_TAKEN,20,19,2,181,0.0336,RuleBased,0.0025,0,0.0056,0.0228
1991376913,Azul,2,ACTION_TAKEN,21,20,2,181,0.0266,MCTS-Advanced,0.0019,1,0.0031,0.9775
1991376913,Azul,3,ACTION_TAKEN,22,20,2,181,0.0167,RuleBased,0.0012,0,0.0043,0.9775
1991376913,Azul,3,ACTION_TAKEN,23,21,2,181,0.0171,RuleBased,0.0024,0,0.0021,0.0161
1991376913,Azul,3,ACTION_TAKEN,24,22,2,181,0.0168,MCTS-Advanced,0.0025,1,0.0019,1.2486
1991376913,Azul,3,ACTION_TAKEN,25,23,2,181,0.0179,RuleBased,0.0021,0,0.0024,0.0134
1991376913,Azul,3,ACTION_TAKEN,26,24,2,181,0.0169,MCTS-Advanced,0.0022,1,0.0023,1.1019
1991376913,Azul,3,ACTION_TAKEN,27,25,2,181,0.0167,RuleBased,0.0016,0,0.0023,0.0097
1991376913,Azul,3,ACTION_TAKEN,28,26,2,181,0.0166,MCTS-Advanced,0.0014,1,0.0017,0.741
1991376913,Azul,3,ACTION_TAKEN,29,27,2,181,0.0139,RuleBased,0.0011,0,0.0018,0.0051
1991376913,Azul,3,ACTION_TAKEN,30,28,2,181,0.0131,MCTS-Advanced,0.001,1,0.002,0.5813
1991376913,Azul,3,ACTION_TAKEN,31,29,2,181,0.0132,RuleBased,0.001,0,0.0019,0.0041
1991376913,Azul,4,ACTION_TAKEN,32,29,2,181,0.0125,MCTS-Advanced,9.0E-4,1,0.0038,0.8208
1991376913,Azul,4,ACTION_TAKEN,33,30,2,181,0.0146,MCTS-Advanced,0.002,1,0.0017,0.9254
1991376913,Azul,4,ACTION_TAKEN,34,31,2,181,0.0144,RuleBased,0.002,0,0.0017,0.0104
1991376913,Azul,4,ACTION_TAKEN,35,32,2,181,0.0138,MCTS-Advanced,0.0021,1,0.0023,1.7093
1991376913,Azul,4,ACTION_TAKEN,36,33,2,181,0.0211,RuleBased,0.0038,0,0.0052,0.0236
1991376913,Azul,4,ACTION_TAKEN,37,34,2,181,0.0487,MCTS-Advanced,0.0062,1,0.0041,1.4597
1991376913,Azul,4,ACTION_TAKEN,38,35,2,181,0.0265,RuleBased,0.0028,0,0.0044,0.0181
1991376913,Azul,4,ACTION_TAKEN,39,36,2,181,0.0262,MCTS-Advanced,0.0024,1,0.0042,1.2421
1991376913,Azul,4,ACTION_TAKEN,40,37,2,181,0.0276,RuleBased,0.0022,0,0.0055,0.0196
1991376913,Azul,4,ACTION_TAKEN,41,38,2,181,0.025,MCTS-Advanced,0.0016,1,0.0045,1.2007
1991376913,Azul,4,ACTION_TAKEN,42,39,2,181,0.0302,RuleBased,0.0014,0,0.0146,0.0116
1991376913,Azul,5,ACTION_TAKEN,43,39,2,181,0.0468,MCTS-Advanced,0.0028,1,0.0069,0.0116
1991376913,Azul,5,ACTION_TAKEN,44,40,2,181,0.0213,MCTS-Advanced,0.0038,1,0.0027,1.3902
1991376913,Azul,5,ACTION_TAKEN,45,41,2,181,0.0179,RuleBased,0.0026,0,0.0022,0.0252
1991376913,Azul,5,ACTION_TAKEN,46,42,2,181,0.0186,MCTS-Advanced,0.0025,1,0.0025,1.2181
1991376913,Azul,5,ACTION_TAKEN,47,43,2,181,0.0164,RuleBased,0.0025,0,0.0026,0.0159
1991376913,Azul,5,ACTION_TAKEN,48,44,2,181,0.0138,MCTS-Advanced,0.0018,1,0.0035,1.5119
1991376913,Azul,5,ACTION_TAKEN,49,45,2,181,0.0253,RuleBased,0.0028,0,0.0037,0.0226
1991376913,Azul,5,ACTION_TAKEN,50,46,2,181,0.0226,MCTS-Advanced,0.0022,1,0.0054,1.8139
1991376913,Azul,5,ACTION_TAKEN,51,47,2,181,0.0182,RuleBased,0.0017,0,0.0029,0.0298
1991376913,Azul,5,ACTION_TAKEN,52,48,2,181,0.0218,MCTS-Advanced,0.0013,1,0.0028,1.6157
1991376913,Azul,5,ACTION_TAKEN,53,49,2,181,0.0173,RuleBased,0.0015,0,0.0022,0.0135
1991376913,Azul,5,ACTION_TAKEN,54,50,2,181,0.0131,MCTS-Advanced,9.0E-4,1,0.0055,1.641
1991376913,Azul,5,ACTION_TAKEN,55,50,2,181,0.0415,RuleBased,0.0029,0,0.0089,1.641
-1021814956,Azul,1,ACTION_TAKEN,1,1,2,182,0.0234,RuleBased,0.0065,0,0.0063,0.0303
-1021814956,Azul,1,ACTION_TAKEN,2,2,2,182,0.0243,MCTS-Advanced,0.005,1,0.0023,2.2193
-1021814956,Azul,1,ACTION_TAKEN,3,3,2,182,0.0185,RuleBased,0.0027,0,0.0033,0.0237
-1021814956,Azul,1,ACTION_TAKEN,4,4,2,182,0.0191,MCTS-Advanced,0.0027,1,0.0104,1.7938
-1021814956,Azul,1,ACTION_TAKEN,5,5,2,182,0.1704,RuleBased,0.0108,0,0.032,0.052
-1021814956,Azul,1,ACTION_TAKEN,6,6,2,182,0.1579,MCTS-Advanced,0.0059,1,0.0088,1.0389
-1021814956,Azul,1,ACTION_TAKEN,7,7,2,182,0.0267,RuleBased,0.003,0,0.0047,0.0225
-1021814956,Azul,1,ACTION_TAKEN,8,8,2,182,0.0258,MCTS-Advanced,0.0018,1,0.0029,0.7126
-1021814956,Azul,1,ACTION_TAKEN,9,9,2,182,0.0208,RuleBased,0.0011,0,0.0023,0.0066
-1021814956,Azul,2,ACTION_TAKEN,10,9,2,182,0.0161,MCTS-Advanced,9.0E-4,1,0.0038,1.5
-1021814956,Azul,2,ACTION_TAKEN,11,10,2,182,0.0178,MCTS-Advanced,0.0028,1,0.002,1.4397
-1021814956,Azul,2,ACTION_TAKEN,12,11,2,182,0.0151,RuleBased,0.0021,0,0.0017,0.0172
-1021814956,Azul,2,ACTION_TAKEN,13,12,2,182,0.0144,MCTS-Advanced,0.0022,1,0.0023,0.9557
-1021814956,Azul,2,ACTION_TAKEN,14,13,2,182,0.0141,RuleBased,0.002,0,0.0017,0.0093
-1021814956,Azul,2,ACTION_TAKEN,15,14,2,182,0.014,MCTS-Advanced,0.002,1,0.0018,0.8238
-1021814956,Azul,2,ACTION_TAKEN,16,15,2,182,0.0142,RuleBased,0.0016,0,0.002,0.0083
-1021814956,Azul,2,ACTION_TAKEN,17,16,2,182,0.0129,MCTS-Advanced,0.0014,1,0.0023,0.7199
-1021814956,Azul,2,ACTION_TAKEN,18,17,2,182,0.0136,RuleBased,0.001,0,0.0022,0.0059
-1021814956,Azul,2,ACTION_TAKEN,19,18,2,182,0.013,MCTS-Advanced,0.0012,1,0.0021,0.6781
-1021814956,Azul,2,ACTION_TAKEN,20,19,2,182,0.0331,RuleBased,0.0017,0,0.0084,0.0319
-1021814956,Azul,3,ACTION_TAKEN,21,19,2,182,0.0521,MCTS-Advanced,0.0024,1,0.0045,1.7578
-1021814956,Azul,3,ACTION_TAKEN,22,20,2,182,0.0182,MCTS-Advanced,0.0025,1,0.0021,0.996
-1021814956,Azul,3,ACTION_TAKEN,23,21,2,182,0.0152,RuleBased,0.0023,0,0.0018,0.0171
-1021814956,Azul,3,ACTION_TAKEN,24,22,2,182,0.0138,MCTS-Advanced,0.0022,1,0.0089,1.9734
-1021814956,Azul,3,ACTION_TAKEN,25,23,2,182,0.0629,RuleBased,0.0065,0,0.0065,0.0492
-1021814956,Azul,3,ACTION_TAKEN,26,24,2,182,0.0398,MCTS-Advanced,0.0034,1,0.0039,1.9746
-1021814956,Azul,3,ACTION_TAKEN,27,25,2,182,0.0243,RuleBased,0.0022,0,0.0029,0.0131
-1021814956,Azul,3,ACTION_TAKEN,28,26,2,182,0.0147,MCTS-Advanced,0.0013,1,0.003,0.7291
-1021814956,Azul,3,ACTION_TAKEN,29,27,2,182,0.0168,RuleBased,0.001,0,0.0024,0.0055
-1021814956,Azul,3,ACTION_TAKEN,30,28,2,182,0.0191,MCTS-Advanced,0.0014,1,0.0046,0.8158
-1021814956,Azul,4,ACTION_TAKEN,31,28,2,182,0.0197,RuleBased,0.0011,0,0.0038,0.8158
-1021814956,Azul,4,ACTION_TAKEN,32,29,2,182,0.0171,RuleBased,0.0021,0,0.0021,0.0157
