GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,ComputationTimes(Copy (ms)),ComputationTimes(Agent),ComputationTimes(Actions Available Compute (ms)),ComputationTimes(Player),ComputationTimes(Next (ms)),ComputationTimes(Agent (ms))
-1360544799,Azul,3,ACTION_TAKEN,24,22,2,61,0.0225,OSLA,0.0033,1,0.0108,1.3033
-1360544799,Azul,3,ACTION_TAKEN,25,23,2,61,0.0243,RuleBased,0.0035,0,0.0071,0.0154
-1360544799,Azul,3,ACTION_TAKEN,26,24,2,61,0.0204,OSLA,0.0027,1,0.0061,0.3883
-1360544799,Azul,3,ACTION_TAKEN,27,25,2,61,0.0188,RuleBased,0.0025,0,0.0061,0.0076
-1360544799,Azul,3,ACTION_TAKEN,28,26,2,61,0.0193,OSLA,0.002,1,0.0071,0.1418
-1360544799,Azul,3,ACTION_TAKEN,29,27,2,61,0.0215,RuleBased,0.0019,0,0.0073,0.007
-1360544799,Azul,3,ACTION_TAKEN,30,28,2,61,0.0198,OSLA,0.0015,1,0.006,0.0519
-1360544799,Azul,4,ACTION_TAKEN,31,28,2,61,0.0181,RuleBased,0.0014,0,0.0118,0.0519
-1360544799,Azul,4,ACTION_TAKEN,32,29,2,61,0.0198,RuleBased,0.0036,0,0.0063,0.0109
-1360544799,Azul,4,ACTION_TAKEN,33,30,2,61,0.029,OSLA,0.0038,1,0.0063,1.1005
-1360544799,Azul,4,ACTION_TAKEN,34,31,2,61,0.021,RuleBased,0.0036,0,0.0059,0.0177
-1360544799,Azul,4,ACTION_TAKEN,35,32,2,61,0.0201,OSLA,0.0028,1,0.0146,2.5316
-1360544799,Azul,4,ACTION_TAKEN,36,33,2,61,0.048,RuleBased,0.0056,0,0.018,0.0292
-1360544799,Azul,4,ACTION_TAKEN,37,34,2,61,0.0485,OSLA,0.0055,1,0.0079,0.495
-1360544799,Azul,4,ACTION_TAKEN,38,35,2,61,0.0242,RuleBased,0.0023,0,0.0078,0.0174
-1360544799,Azul,4,ACTION_TAKEN,39,36,2,61,0.0227,OSLA,0.0018,1,0.0066,0.1711
